Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
20.223	09:01:41.223	40.451435335	-3.729018506	-1217	1570	-701	1312198	-461373	-262143	3683	-276	-128	-0.071839	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205319750	21	529	0	0	0	649869	700104	-37290207	404514361	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	20.529598	6	320	21	529	0.044359	4.219704	-3.12278
20.473	09:01:41.473	40.451435141	-3.729020745	1397	326	-769	1353992	-408944	20971	3846	-312	-76	-0.071839	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205319750	21	529	0	0	0	649869	700104	-37290207	404514361	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	20.529598	6	320	21	529	0.066196	4.213279	3.136229
20.723	09:01:41.723	40.451436933	-3.729022297	210	-543	2	1375004	-346029	-41943	4012	-340	-17	-0.069659	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205320250	14	499	0	0	0	650918	701154	-37290236	404514399	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	21.898579	6	320	21	529	0.054952	4.255479	3.135976
20.973	09:01:41.973	40.451438997	-3.729023617	-154	190	-18	1384167	-330301	-267386	4181	-366	12	-0.069659	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205320500	22	487	0	0	0	651393	701629	-37290248	404514410	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	21.898579	6	320	21	529	0.061247	4.272071	-3.138669
21.223	09:01:42.223	40.451440070	-3.729024808	524	-119	297	1437402	-157286	-136314	4353	-384	25	-0.068853	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205320500	22	487	0	0	0	651393	701629	-37290248	404514410	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	22.437637	6	320	21	529	0.05726	4.244408	3.135026
21.473	09:01:42.473	40.451440606	-3.729025639	200	-96	-203	1455878	-183500	-62914	4529	-396	33	-0.068853	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205321000	16	464	0	0	0	651990	702226	-37290262	404514418	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	22.437637	6	320	21	529	0.059564	4.230158	-3.139493
21.723	09:01:42.723	40.451440872	-3.729026231	118	-97	-365	1480226	-115343	-26214	4708	-412	30	-0.068744	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205321250	25	454	0	0	0	652039	702275	-37290269	404514417	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	22.51223	6	320	21	529	0.065218	4.231283	-3.137609
21.973	09:01:42.973	40.451440777	-3.729026938	355	-61	-152	1509965	-104857	-99614	4890	-424	7	-0.068744	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205321250	25	454	0	0	0	652039	702275	-37290269	404514417	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	22.51223	6	320	21	529	0.061127	4.217927	-3.135233
22.223	09:01:43.223	40.451439873	-3.729027518	242	-100	10	1538891	20971	10485	5076	-427	-7	-0.069422	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205321750	41	435	0	0	0	651826	702062	-37290277	404514403	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	22.054918	6	320	41	435	0.063332	4.198337	-3.136747
22.473	09:01:43.473	40.451439331	-3.729027748	214	-137	63	1567825	0	31457	5266	-432	-25	-0.069422	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205322000	36	426	0	0	0	651664	701899	-37290278	404514397	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	22.054918	6	320	41	435	0.063775	4.199429	-3.136841
22.723	09:01:43.723	40.451438790	-3.729027860	194	-161	80	1596292	26214	5242	5459	-435	-46	-0.070157	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205322000	36	426	0	0	0	651664	701899	-37290278	404514397	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	21.574438	6	320	41	435	0.064092	4.200416	-3.137004
22.973	09:01:43.973	40.451438068	-3.729027970	208	-151	85	1625939	-20971	0	5655	-440	-74	-0.070157	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205322500	33	410	0	0	0	651171	701406	-37290282	404514380	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	21.574438	6	320	41	435	0.06447	4.201551	-3.136997
23.223	09:01:44.223	40.451437076	-3.729028195	190	-152	106	1659824	26214	-41943	5896	-445	-107	-0.071339	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205322750	23	403	0	0	0	650878	701114	-37290284	404514368	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	20.832245	6	320	41	435	0.064727	4.190192	-3.137041
23.473	09:01:44.473	40.451435903	-3.729028418	252	-155	119	1683588	-36700	5242	6059	-450	-135	-0.071339	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205322750	23	403	0	0	0	650878	701114	-37290284	404514368	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	20.832245	6	320	41	435	0.065055	4.171413	-3.137114
23.723	09:01:44.723	40.451434910	-3.729028761	180	-133	105	1712425	0	-5242	6266	-460	-161	-0.072413	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205323250	32	389	0	0	0	650414	700650	-37290291	404514349	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	20.189795	6	320	41	435	0.065315	4.172641	-3.137161
23.973	09:01:44.973	40.451434007	-3.729029105	203	-158	101	1740207	20971	57671	6477	-463	-181	-0.072413	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205323500	24	383	0	0	0	650191	700427	-37290292	404514342	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	20.189795	6	320	41	435	0.065519	4.164661	-3.137209
24.223	09:01:45.223	40.451433286	-3.729029216	177	-102	88	1763051	5242	104857	6648	-468	-207	-0.072413	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205323500	24	383	0	0	0	650191	700427	-37290292	404514342	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	19.647787	6	320	25	377	0.065666	4.185714	-3.137198
24.473	09:01:45.473	40.451432383	-3.729029560	206	-150	117	1796813	5242	36700	6909	-473	-230	-0.073357	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205323750	25	377	0	0	0	649862	700098	-37290295	404514333	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	19.647787	6	320	25	377	0.065942	4.378347	-3.137255
24.723	09:01:45.723	40.451431570	-3.729029787	191	-142	102	1825626	10485	89128	7130	-476	-248	-0.074218	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205324250	24	366	0	0	0	649243	699479	-37290299	404514318	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	19.171505	6	320	25	377	0.066193	4.460361	-3.137397
24.973	09:01:45.973	40.451430849	-3.729029897	168	-122	9	1854090	10485	5242	7354	-481	-276	-0.074218	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205324250	24	366	0	0	0	649243	699479	-37290299	404514318	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	19.171505	6	320	25	377	0.069339	4.603735	-3.138676
25.223	09:01:46.223	40.451429947	-3.729030123	182	-200	182	1883684	0	-57671	7582	-486	-299	-0.075317	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205324750	22	356	0	0	0	648707	698943	-37290303	404514300	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	18.587351	6	320	25	377	0.070505	4.666156	-3.139493
25.473	09:01:46.473	40.451429044	-3.729030349	348	120	576	1910604	15728	110100	7814	-488	-314	-0.075317	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205325000	31	351	0	0	0	648536	698772	-37290304	404514295	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	18.587351	6	320	25	377	0.073625	4.880718	3.139587
25.723	09:01:46.723	40.451428593	-3.729030462	13	167	1143	1946069	-136314	5242	8049	-496	-325	-0.075882	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	320	205325000	31	351	0	0	0	648536	698772	-37290304	404514295	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	18.296682	6	320	25	377	0.090373	5.087467	3.12478
25.973	09:01:46.973	40.451428140	-3.729030811	-318	531	783	1969448	-152043	-146800	8336	-522	-371	-0.075882	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205325500	20	342	0	0	0	648036	698272	-37290320	404514275	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	18.296682	6	320	25	377	0.07466	5.201828	3.126769
26.223	09:01:47.223	40.451426601	-3.729032092	-5	-183	759	2002387	-209715	-15728	8530	-552	-417	-0.077904	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205325750	16	337	0	0	0	647670	697905	-37290334	404514259	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.307823	6	321	16	337	0.08091	5.145392	3.134683
26.473	09:01:47.473	40.451424970	-3.729033489	-69	-2	-272	2028585	-241172	-183500	8776	-583	-440	-0.077904	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205326000	20	333	0	0	0	647572	697808	-37290347	404514251	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.307823	6	321	16	337	0.075434	5.057166	3.139037
26.723	09:01:47.723	40.451424152	-3.729034778	193	1008	-534	2048124	-314572	-152043	9026	-616	-468	-0.078979	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205326250	19	329	0	0	0	647480	697716	-37290363	404514241	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.812696	6	321	16	337	0.048487	4.906905	3.140035
26.973	09:01:47.973	40.451423151	-3.729036300	117	-1057	-579	2093073	-277872	-68157	9279	-655	-496	-0.078979	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205326500	20	326	0	0	0	647312	697548	-37290381	404514231	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.812696	6	321	16	337	0.078824	4.797626	3.138079
27.223	09:01:48.223	40.451422148	-3.729038176	823	18	-103	2132820	-204472	-162529	9588	-686	-517	-0.079979	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205326750	25	322	0	0	0	647196	697432	-37290395	404514224	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.370071	6	321	16	337	0.044357	4.776797	-3.139003
27.473	09:01:48.473	40.451421509	-3.729039584	653	238	-604	2150751	-241172	-110100	9850	-714	-537	-0.079979	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205326750	25	322	0	0	0	647196	697432	-37290395	404514224	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.370071	6	321	16	337	0.049146	4.766083	3.134823
27.723	09:01:48.723	40.451420780	-3.729040873	572	-123	-482	2184063	-304086	-115343	10062	-747	-547	-0.080515	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205327250	15	315	0	0	0	647160	697396	-37290423	404514213	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.139681	6	321	16	337	0.047743	4.747697	3.132762
27.973	09:01:48.973	40.451420410	-3.729042285	399	194	38	2213281	-304086	-115343	10384	-780	-552	-0.080515	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205327500	16	312	0	0	0	647255	697491	-37290439	404514211	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.139681	6	321	16	337	0.050204	4.751775	3.136508
28.223	09:01:49.223	40.451420130	-3.729043933	124	1038	617	2244119	-267386	83886	10656	-816	-547	-0.080239	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205327750	18	309	0	0	0	647363	697599	-37290455	404514213	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.257839	6	321	18	309	0.038784	4.777521	3.137762
28.473	09:01:49.473	40.451420390	-3.729045586	-172	835	673	2271803	-204472	5242	10931	-844	-542	-0.080239	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205328000	18	306	0	0	0	647400	697636	-37290468	404514215	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.257839	6	321	18	309	0.057613	4.752643	3.131281
28.723	09:01:49.723	40.451420562	-3.729046886	-614	501	293	2299046	-272629	41943	11155	-875	-542	-0.079853	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205328000	18	306	0	0	0	647400	697636	-37290468	404514215	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.425032	6	321	18	309	0.036169	4.763812	3.134555
28.973	09:01:49.973	40.451420553	-3.729048183	610	-677	1052	2330930	-325058	110100	11494	-911	-535	-0.079853	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205328500	13	301	0	0	0	647385	697621	-37290499	404514217	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.425032	6	321	18	309	0.05247	4.8766	-3.13865
29.223	09:01:50.223	40.451420813	-3.729049954	743	145	835	2376886	-230686	31457	11781	-942	-532	-0.079285	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205328750	16	298	0	0	0	647370	697606	-37290514	404514219	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.675585	6	321	18	309	0.039019	4.975006	-3.136371
29.473	09:01:50.473	40.451420983	-3.729051489	638	103	-658	2396123	-246415	125829	12072	-975	-519	-0.079285	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205329000	20	296	0	0	0	647472	697707	-37290528	404514223	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.675585	6	321	18	309	0.033018	5.073463	-3.116516
29.723	09:01:50.723	40.451421335	-3.729052790	424	-708	-395	2425640	-52428	26214	12366	-993	-512	-0.078546	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205329250	34	293	0	0	0	647525	697761	-37290537	404514226	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.010029	6	321	18	309	0.034963	5.111419	-3.118943
29.973	09:01:50.973	40.451421690	-3.729053738	221	37	503	2454993	-47185	-5242	12664	-1000	-519	-0.078546	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205329500	36	291	0	0	0	647449	697685	-37290540	404514223	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.010029	6	321	18	309	0.042661	5.111435	-3.12098
30.223	09:01:51.223	40.451421327	-3.729054088	287	-129	168	2483455	-26214	104857	12965	-1003	-522	-0.078728	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205329750	22	289	0	0	0	647411	697646	-37290542	404514222	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.926853	6	321	22	289	0.045144	5.131835	-3.123161
30.473	09:01:51.473	40.451421236	-3.729054204	255	-63	243	2514431	0	73400	13270	-1006	-509	-0.078728	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205329750	22	289	0	0	0	647411	697646	-37290542	404514222	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.926853	6	321	22	289	0.046122	5.195548	-3.123631
30.723	09:01:51.723	40.451421776	-3.729054328	174	-49	269	2544453	-20971	-10485	13579	-1011	-506	-0.078309	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205330250	39	285	0	0	0	647619	697855	-37290544	404514228	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.119061	6	321	22	289	0.046888	5.217301	-3.124116
30.973	09:01:51.973	40.451421865	-3.729054447	265	-33	290	2567909	-10485	15728	13828	-1011	-506	-0.078309	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205330250	39	285	0	0	0	647619	697855	-37290544	404514228	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.119061	6	321	22	289	0.047458	5.218349	-3.12451
31.223	09:01:52.223	40.451421774	-3.729054564	232	-17	240	2603229	20971	10485	14207	-1011	-512	-0.078449	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205330750	39	281	0	0	0	647722	697958	-37290545	404514226	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.054312	6	321	22	289	0.048325	5.219927	-3.125072
31.473	09:01:52.473	40.451421684	-3.729054563	218	-13	258	2633419	41943	10485	14527	-1008	-517	-0.078449	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205331000	34	279	0	0	0	647680	697916	-37290544	404514224	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	17.054312	6	321	22	289	0.049008	5.221238	-3.125445
31.723	09:01:52.723	40.451421505	-3.729054443	222	-14	245	2663579	15728	47185	14850	-1008	-519	-0.07863	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205331250	36	277	0	0	0	647709	697944	-37290543	404514223	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.971474	6	321	22	289	0.049541	5.234414	-3.125818
31.973	09:01:52.973	40.451421326	-3.729054323	241	-1	233	2693312	5242	20971	15177	-1006	-522	-0.07863	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205331500	23	275	0	0	0	647679	697915	-37290543	404514222	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.971474	6	321	22	289	0.050323	5.259046	-3.126452
32.223	09:01:53.223	40.451421235	-3.729054322	236	-2	235	2723709	20971	26214	15507	-1006	-522	-0.078711	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205331750	21	273	0	0	0	647696	697932	-37290543	404514222	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.934259	6	321	21	273	0.05106	5.260382	-3.126932
32.473	09:01:53.473	40.451421235	-3.729054322	236	9	206	2752104	26214	-52428	15841	-1006	-524	-0.078711	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205332000	26	271	0	0	0	647731	697966	-37290542	404514221	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.934259	6	321	21	273	0.051707	5.274406	-3.127319
32.723	09:01:53.723	40.451421146	-3.729054204	203	27	217	2782339	41943	-31457	16179	-1003	-537	-0.079083	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205332250	26	270	0	0	0	647720	697955	-37290541	404514217	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.766026	6	321	21	273	0.052359	5.300255	-3.127751
32.973	09:01:53.973	40.451420787	-3.729054082	253	1	208	2811696	-5242	36700	16521	-1000	-545	-0.079083	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205332500	35	268	0	0	0	647649	697885	-37290540	404514214	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.766026	6	321	21	273	0.053033	5.312265	-3.128168
33.223	09:01:54.223	40.451420426	-3.729054078	245	31	201	2841600	15728	-78643	16866	-998	-547	-0.079349	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205332750	24	266	0	0	0	647721	697956	-37290540	404514213	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.646955	6	321	21	273	0.053647	5.322271	-3.128575
33.473	09:01:54.473	40.451420336	-3.729054077	249	23	190	2871195	0	15728	17214	-1000	-558	-0.079349	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205332750	24	266	0	0	0	647721	697956	-37290540	404514213	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.646955	6	321	21	273	0.054277	5.333017	-3.129039
33.723	09:01:54.723	40.451420066	-3.729054074	239	27	194	2901274	20971	-26214	17566	-1000	-558	-0.079603	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205333250	37	263	0	0	0	647861	698097	-37290541	404514209	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.534773	6	321	21	273	0.05484	5.334404	-3.129535
33.973	09:01:54.973	40.451419975	-3.729054191	202	40	192	2930568	-26214	-36700	17922	-1006	-576	-0.079603	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205333500	33	262	0	0	0	647789	698024	-37290542	404514203	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.534773	6	321	21	273	0.055452	5.335786	-3.129924
34.223	09:01:55.223	40.451419344	-3.729054184	246	45	160	2959077	15728	5242	18282	-1006	-578	-0.080054	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205333500	33	262	0	0	0	647789	698024	-37290542	404514203	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.337723	6	321	21	260	0.05594	5.337198	-3.130336
34.473	09:01:55.473	40.451419254	-3.729054301	197	53	180	2988430	36700	5242	18645	-1003	-581	-0.080054	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205334000	36	259	0	0	0	647991	698227	-37290542	404514202	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.337723	6	321	21	260	0.056505	5.33864	-3.130704
34.723	09:01:55.723	40.451419254	-3.729054183	238	28	157	3017589	5242	0	19011	-1003	-576	-0.080022	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205334250	39	257	0	0	0	648171	698407	-37290541	404514203	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.351442	6	321	21	260	0.056944	5.340102	-3.131098
34.973	09:01:55.973	40.451419344	-3.729054184	225	57	137	3046414	26214	-52428	19381	-1000	-586	-0.080022	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205334250	39	257	0	0	0	648171	698407	-37290541	404514203	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.351442	6	321	21	260	0.057451	5.347228	-3.131467
35.223	09:01:56.223	40.451419074	-3.729054181	214	29	153	3076635	-10485	52428	19755	-1003	-586	-0.080267	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205334750	40	254	0	0	0	648326	698562	-37290541	404514200	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.238594	6	321	21	260	0.057955	5.358547	-3.131862
35.473	09:01:56.473	40.451419074	-3.729054181	219	58	162	3105897	31457	104857	20132	-1003	-583	-0.080267	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205335000	37	253	0	0	0	648335	698571	-37290541	404514201	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.238594	6	321	21	260	0.058421	5.413792	-3.132192
35.723	09:01:56.723	40.451419164	-3.729054182	234	55	127	3135071	5242	-41943	20513	-1003	-581	-0.080144	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205335000	37	253	0	0	0	648335	698571	-37290541	404514201	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.277575	6	321	21	260	0.058863	5.473668	-3.132497
35.973	09:01:56.973	40.451419164	-3.729054182	300	45	123	3164866	0	57671	20897	-1003	-586	-0.080144	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205335500	36	250	0	0	0	648463	698699	-37290542	404514200	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.277575	6	321	21	260	0.059323	5.523564	-3.13256
36.223	09:01:57.223	40.451419074	-3.729054181	216	-279	28	3192484	15728	52428	21285	-1003	-583	-0.080193	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205335750	34	249	0	0	0	648429	698665	-37290542	404514200	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.245968	6	321	34	249	0.060434	5.61121	-3.133858
36.473	09:01:57.473	40.451419074	-3.729054181	182	1101	342	3223373	-15728	-20971	21677	-1008	-581	-0.080193	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205335750	34	249	0	0	0	648429	698665	-37290542	404514200	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.245968	6	321	34	249	0.06727	5.657613	-3.13946
36.723	09:01:57.723	40.451419164	-3.729054300	220	747	59	3254546	-10485	52428	22072	-1011	-586	-0.080221	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205336250	33	247	0	0	0	648571	698807	-37290544	404514200	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.311022	6	321	34	249	0.079031	5.692543	3.122953
36.973	09:01:57.973	40.451419073	-3.729054417	229	385	406	3282598	-162529	-5242	22471	-1021	-588	-0.080221	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205336500	15	245	0	0	0	648571	698807	-37290550	404514199	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.311022	6	321	34	249	0.069617	5.724521	3.127322
37.223	09:01:58.223	40.451418979	-3.729055006	-563	1152	297	3330169	-167772	78643	22874	-1044	-596	-0.08027	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	6	321	205336500	15	245	0	0	0	648571	698807	-37290550	404514199	0	0	0	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	16.269808	6	321	34	249	0.074337	5.72278	3.117898
