Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
7.720	09:15:21.720	40.451793167	-3.728419040	2345	-163	-2538	104958504	833617	-927988	21848108	12789	10050	-0.04183	2.418157	-100.278854	-585.420288	-1920.	1000.	600.	1400.	-0.360511	194.300781	-0.418157	2.	1	3	24	108	206140750	10	30	0	0	0	654315	704551	-37284190	404517941	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.68927	23	109	11	30	0.047745	2.365888	-3.134943
7.970	09:15:21.970	40.451789233	-3.728414280	3207	-1300	-1071	104988232	828374	-938474	21860912	12892	9937	-0.041912	2.433286	-11.68251	-606.600342	-1920.	1000.	600.	1400.	-0.001676	261.717285	-0.433286	2.	1	3	24	108	206140750	10	30	0	0	0	654315	704551	-37284190	404517941	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.170959	23	109	11	30	0.041194	2.362365	3.141546
8.220	09:15:22.220	40.451789233	-3.728414280	-2335	605	-271	105003560	859831	-954203	21868600	12999	9825	-0.041912	2.433286	-11.68251	-606.600342	-1920.	1000.	600.	1400.	-0.001676	261.717285	-0.433286	2.	1	3	25	114	206141250	9	31	0	0	0	654375	704611	-37284094	404517862	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.170959	23	109	11	30	0.058412	2.367725	-3.137221
8.470	09:15:22.470	40.451785300	-3.728409403	410	-1753	-1089	105047040	870317	-943717	21881418	13107	9712	-0.041912	2.433286	-11.68251	-606.600342	-1920.	1000.	600.	1400.	-0.001676	261.717285	-0.433286	2.	1	3	25	114	206141250	9	31	0	0	0	654375	704611	-37284094	404517862	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.303314	23	109	11	30	0.037378	2.380827	-3.135985
8.720	09:15:22.720	40.451777165	-3.728399409	-4822	-1086	-271	105071360	875560	-917503	21896806	13217	9594	-0.041912	2.433286	-11.68251	-606.600342	-1920.	1000.	600.	1400.	-0.001676	261.717285	-0.433286	2.	1	3	25	114	206141500	9	31	0	0	0	654421	704657	-37284044	404517822	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.303314	23	109	11	30	0.023656	2.398685	3.141181
8.970	09:15:22.970	40.451777165	-3.728399409	1762	427	-382	105100120	875560	-917503	21907064	13217	9594	-0.042495	2.432315	8.535385	-605.240479	-1920.	1000.	600.	1400.	1.51852	283.294922	-0.432315	2.	1	3	24	108	206141750	9	31	0	0	0	654511	704747	-37283994	404517781	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.121933	24	108	9	31	0.016983	2.423152	3.138872
9.220	09:15:23.220	40.451772961	-3.728394646	4211	-1901	-2434	105178728	775945	-975174	21922476	13419	9356	-0.042495	2.432315	8.535385	-605.240479	-1920.	1000.	600.	1400.	1.51852	283.294922	-0.432315	2.	1	3	25	108	206142250	9	31	0	0	0	654709	704945	-37283900	404517697	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.121933	24	108	9	31	0.035232	2.451697	-3.128932
9.470	09:15:23.470	40.451768756	-3.728390001	-3031	607	1448	105213656	686816	-990903	21935318	13514	9233	-0.04317	2.410165	33.974648	-574.231445	-1920.	1000.	600.	1400.	0.803275	339.743164	-0.410165	2.	1	3	25	108	206142250	9	31	0	0	0	654709	704945	-37283900	404517697	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.246094	24	108	9	31	0.064429	2.469572	-3.1099
9.720	09:15:23.720	40.451760071	-3.728381416	2071	-487	-36	105227512	791674	-1053817	21950738	13606	9111	-0.04317	2.410165	33.974648	-574.231445	-1920.	1000.	600.	1400.	0.803275	339.743164	-0.410165	2.	1	3	25	108	206142750	10	31	0	0	0	654768	705004	-37283814	404517610	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.246094	24	108	9	31	0.026936	2.477158	-3.133255
9.970	09:15:23.970	40.451755594	-3.728377123	-1391	-2011	-967	105232416	728759	-1043332	21963588	13701	8980	-0.04317	2.410165	33.974648	-574.231445	-1920.	1000.	600.	1400.	0.803275	339.743164	-0.410165	2.	1	3	26	108	206143000	10	31	0	0	0	654783	705019	-37283771	404517565	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.092773	24	108	9	31	0.034155	2.492648	-3.138272
10.220	09:15:24.220	40.451751026	-3.728372828	933	-23	-906	105257064	791674	-1053817	21976440	13793	8852	-0.04317	2.410165	33.974648	-574.231445	-1920.	1000.	600.	1400.	0.803275	339.743164	-0.410165	2.	1	3	26	108	206143250	10	31	0	0	0	654790	705026	-37283728	404517520	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.043106	24	108	9	31	0.034101	2.516508	3.134449
10.470	09:15:24.470	40.451746639	-3.728368535	3095	187	-1050	105314856	744488	-1032846	21989290	13888	8729	-0.045511	2.416595	-24.986267	-583.2323	-1920.	1000.	600.	1400.	1.213617	271.781494	-0.416595	2.	1	3	26	108	206143250	10	31	0	0	0	654790	705026	-37283728	404517520	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.043106	24	108	9	31	0.041569	2.53483	-3.134522
10.720	09:15:24.720	40.451742250	-3.728364478	-3452	-61	939	105343728	681573	-1011874	22002144	13972	8604	-0.045511	2.416595	-24.986267	-583.2323	-1920.	1000.	600.	1400.	1.213617	271.781494	-0.416595	2.	1	3	25	111	206143750	10	31	0	0	0	654829	705065	-37283645	404517432	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.043106	24	108	9	31	0.030595	2.554971	-3.128308
10.970	09:15:24.970	40.451742250	-3.728364478	2592	-1377	-380	105400728	681573	-1011874	22009854	13972	8604	-0.047086	2.405678	45.967102	-567.948914	-1920.	1000.	600.	1400.	1.354145	358.018066	-0.405678	2.	1	3	25	111	206143750	10	31	0	0	0	654829	705065	-37283645	404517432	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.486633	25	111	10	31	0.039454	2.574292	-3.118205
11.220	09:15:25.220	40.451737948	-3.728360894	-1692	-468	-406	105373928	550501	-1069546	22025280	14126	8353	-0.047086	2.405678	45.967102	-567.948914	-1920.	1000.	600.	1400.	1.354145	358.018066	-0.405678	2.	1	3	25	111	206144250	9	31	0	0	0	654885	705120	-37283575	404517344	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.486633	25	111	10	31	0.062261	2.579721	-3.133734
11.470	09:15:25.470	40.451733465	-3.728357543	163	243	-205	105401920	650116	-1059060	22038140	14200	8225	-0.049126	2.388655	41.31794	-544.116577	-1920.	1000.	600.	1400.	0.396796	377.201416	-0.388655	2.	1	3	24	111	206144500	9	31	0	0	0	654922	705158	-37283541	404517299	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.361038	25	111	10	31	0.046844	2.602548	-3.13157
11.720	09:15:25.720	40.451724410	-3.728350487	1239	-483	-218	105433552	602930	-1106246	22051000	14279	8094	-0.049126	2.388655	41.31794	-544.116577	-1920.	1000.	600.	1400.	0.396796	377.201416	-0.388655	2.	1	3	24	111	206144500	9	31	0	0	0	654922	705158	-37283541	404517299	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.361038	25	111	10	31	0.054049	2.619393	-3.130644
11.970	09:15:25.970	40.451724410	-3.728350487	-2035	1229	801	105474024	608173	-1148189	22063870	14351	7959	-0.051694	2.384521	55.480003	-538.329773	-1920.	1000.	600.	1400.	1.353804	397.150146	-0.384521	2.	1	3	24	111	206145000	8	31	0	0	0	655016	705252	-37283471	404517205	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.496719	25	111	10	31	0.056422	2.645158	-3.119564
12.220	09:15:26.220	40.451714633	-3.728343778	353	-831	717	105481088	524287	-1158675	22076748	14423	7818	-0.051694	2.384521	55.480003	-538.329773	-1920.	1000.	600.	1400.	1.353804	397.150146	-0.384521	2.	1	3	25	111	206145250	8	31	0	0	0	655066	705301	-37283438	404517156	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.496719	25	111	10	31	0.050645	2.673127	-3.131616
12.470	09:15:26.470	40.451714633	-3.728343778	2077	-1169	-1155	105505616	524287	-1158675	22084476	14423	7818	-0.055142	2.375899	44.131279	-526.259033	-1920.	1000.	600.	1400.	0.787477	397.872314	-0.375899	2.	1	3	25	111	206145250	8	31	0	0	0	655066	705301	-37283438	404517156	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.436554	25	111	10	31	0.055339	2.689763	-3.130541
12.720	09:15:26.720	40.451709787	-3.728340777	-3862	4168	1589	105549736	524287	-1195375	22102528	14553	7536	-0.055142	2.375899	44.131279	-526.259033	-1920.	1000.	600.	1400.	0.787477	397.872314	-0.375899	2.	1	3	25	111	206145750	8	31	0	0	0	655142	705378	-37283378	404517057	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.436554	25	111	10	31	0.054466	2.708632	-3.117572
12.970	09:15:26.970	40.451704760	-3.728337892	3530	-5097	-107	105595344	524287	-1195375	22112840	14553	7536	-0.059665	2.390102	-81.324577	-546.143311	-1920.	1000.	600.	1400.	1.296097	252.532227	-0.390102	2.	1	3	25	111	206145750	8	31	0	0	0	655142	705378	-37283378	404517057	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.278687	25	111	8	31	0.053162	2.717284	-3.127633
13.220	09:15:27.220	40.451699914	-3.728334892	-756	-381	-476	105600240	372244	-1163918	22128314	14671	7260	-0.059665	2.390102	-81.324577	-546.143311	-1920.	1000.	600.	1400.	1.296097	252.532227	-0.390102	2.	1	3	26	111	206146000	9	31	0	0	0	655183	705419	-37283349	404517008	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.278687	25	111	8	31	0.060026	2.764228	-3.117684
13.470	09:15:27.470	40.451695064	-3.728332481	3186	526	-2099	105653792	440401	-1200618	22141212	14720	7121	-0.065454	2.40928	-18.215179	-572.991394	-1920.	1000.	600.	1400.	0.570254	288.793457	-0.40928	2.	1	3	25	111	206146500	9	31	0	0	0	655172	705408	-37283301	404516910	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.352371	25	111	8	31	0.082136	2.77096	-3.118935
13.720	09:15:27.720	40.451685005	-3.728327537	-3549	-528	-150	105669328	456130	-1200618	22156690	14778	6976	-0.065454	2.40928	-18.215179	-572.991394	-1920.	1000.	600.	1400.	0.570254	288.793457	-0.40928	2.	1	3	25	111	206146750	9	31	0	0	0	655194	705430	-37283275	404516859	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.352371	25	111	8	31	0.076299	2.78766	-3.099727
13.970	09:15:27.970	40.451679886	-3.728325005	1702	111	-244	105724296	440401	-1216347	22169590	14832	6827	-0.073651	2.423411	-23.341179	-592.775269	-1920.	1000.	600.	1400.	2.27054	263.883545	-0.423411	2.	1	3	25	111	206146750	9	31	0	0	0	655194	705430	-37283275	404516859	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.489197	25	111	8	31	0.051788	2.834252	-3.100846
14.220	09:15:28.220	40.451674495	-3.728322824	-4525	501	1369	105734384	335544	-1274018	22182494	14881	6673	-0.073651	2.423411	-23.341179	-592.775269	-1920.	1000.	600.	1400.	2.27054	263.883545	-0.423411	2.	1	3	24	111	206147250	9	31	0	0	0	655212	705448	-37283228	404516754	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.489197	25	111	8	31	0.020701	2.911748	-3.108704
14.470	09:15:28.470	40.451674495	-3.728322824	-326	-3594	413	105772520	173014	-1284504	22195396	14912	6520	-0.086934	2.433111	-43.582916	-606.356018	-1920.	1000.	600.	1400.	1.785356	230.061035	-0.433111	2.	1	3	24	111	206147500	9	31	0	0	0	655207	705443	-37283213	404516700	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.968048	25	111	8	31	0.058043	2.962452	-3.110492
14.720	09:15:28.720	40.451663609	-3.728320466	976	-437	494	105804040	115343	-1326447	22208308	14932	6366	-0.086934	2.433111	-43.582916	-606.356018	-1920.	1000.	600.	1400.	1.785356	230.061035	-0.433111	2.	1	3	24	111	206147750	9	31	0	0	0	655206	705442	-37283204	404516645	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.124603	25	111	8	31	0.009637	2.98246	-3.118929
14.970	09:15:28.970	40.451658029	-3.728319580	2361	-389	-1440	105844896	152043	-1289747	22221224	14950	6210	-0.112521	2.446898	-24.938583	-625.657532	-1920.	1000.	600.	1400.	0.390882	229.403809	-0.446898	2.	1	3	24	111	206147750	9	31	0	0	0	655206	705442	-37283204	404516645	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.124603	24	111	9	31	0.059241	3.016098	-3.106643
15.220	09:15:29.220	40.451658029	-3.728319580	-3381	898	739	105892800	110100	-1294990	22231566	14965	6054	-0.112521	2.446898	-24.938583	-625.657532	-1920.	1000.	600.	1400.	0.390882	229.403809	-0.446898	2.	1	3	24	111	206148000	10	31	0	0	0	655212	705448	-37283196	404516590	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.124603	24	111	9	31	0.050956	3.030756	-3.100112
15.470	09:15:29.470	40.451652538	-3.728318814	-174	436	1194	105906992	94371	-1263532	22244488	14978	5898	-0.112521	2.446898	-24.938583	-625.657532	-1920.	1000.	600.	1400.	0.390882	229.403809	-0.446898	2.	1	3	25	111	206148250	9	31	0	0	0	655249	705485	-37283188	404516535	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.302658	24	111	9	31	0.033013	3.096914	-3.12038
15.720	09:15:29.720	40.451647136	-3.728318284	-225	1022	1164	105901656	-89128	-1211104	22257420	14976	5754	-0.112521	2.446898	-24.938583	-625.657532	-1920.	1000.	600.	1400.	0.390882	229.403809	-0.446898	2.	1	3	24	111	206148750	9	31	0	0	0	655258	705494	-37283183	404516430	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.302658	24	111	9	31	-0.002134	3.255856	-3.112646
15.970	09:15:29.970	40.451642090	-3.728318347	-76	3518	1141	105978160	-408944	-1153432	22270358	14947	5614	-0.112521	2.446898	-24.938583	-625.657532	-1920.	1000.	600.	1400.	0.390882	229.403809	-0.446898	2.	1	3	24	111	206148750	9	31	0	0	0	655258	705494	-37283183	404516430	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.756363	24	111	9	31	0.013559	3.371758	-3.105477
16.220	09:15:30.220	40.451632156	-3.728322249	1437	-4045	1512	106054832	-471858	-1116732	22285892	14894	5473	-0.112521	2.446898	-24.938583	-625.657532	-1920.	1000.	600.	1400.	0.390882	229.403809	-0.446898	2.	1	3	23	110	206149250	11	31	0	0	0	655291	705526	-37283222	404516331	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.756363	24	111	9	31	0.031337	3.39334	-3.091752
16.470	09:15:30.470	40.451627365	-3.728324792	196	-1006	81	106093024	-461373	-1211104	22298842	14835	5337	-0.102159	2.426233	100.278854	-596.726624	-1920.	1000.	600.	1400.	-1.520639	383.552246	-0.426233	2.	1	3	24	107	206149500	11	31	0	0	0	655305	705541	-37283248	404516283	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.640656	24	111	9	31	0.059766	3.340389	-3.106723
16.720	09:15:30.720	40.451622487	-3.728326980	73	-1118	-630	106114704	-335544	-1195375	22311792	14789	5196	-0.102159	2.426233	100.278854	-596.726624	-1920.	1000.	600.	1400.	-1.520639	383.552246	-0.426233	2.	1	3	25	105	206149750	10	31	0	0	0	655321	705557	-37283270	404516234	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-2.131744	24	111	9	31	0.067877	3.322381	-3.11876
16.970	09:15:30.970	40.451617341	-3.728328576	-2531	173	-140	106150744	-251658	-1247804	22324742	14753	5053	-0.083776	2.402942	85.711479	-564.119385	-1920.	1000.	600.	1400.	-0.071148	401.592041	-0.402942	2.	1	3	24	105	206150000	11	31	0	0	0	655335	705571	-37283286	404516183	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-2.131744	25	105	10	31	0.068463	3.338032	-3.090777
17.220	09:15:31.220	40.451612196	-3.728330289	-389	1000	570	106168192	-325058	-1247804	22340282	14720	4904	-0.083776	2.402942	85.711479	-564.119385	-1920.	1000.	600.	1400.	-0.071148	401.592041	-0.402942	2.	1	3	24	105	206150250	11	32	0	0	0	655283	705519	-37283302	404516131	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-1.119324	25	105	10	31	0.033042	3.37473	-3.097836
17.470	09:15:31.470	40.451607050	-3.728332002	-589	1156	-130	106188848	-335544	-1179646	22350642	14679	4759	-0.071945	2.387422	9.727478	-542.39093	-1920.	1000.	600.	1400.	1.752824	347.336426	-0.387422	2.	1	3	24	105	206150500	11	32	0	0	0	655221	705457	-37283320	404516080	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-1.119324	25	105	10	31	0.031736	3.42786	-3.109413
17.720	09:15:31.720	40.451601811	-3.728334186	3020	-3670	2546	106238544	-435158	-1221589	22363602	14635	4608	-0.071945	2.387422	9.727478	-542.39093	-1920.	1000.	600.	1400.	1.752824	347.336426	-0.387422	2.	1	3	25	105	206150750	11	32	0	0	0	655212	705448	-37283341	404516027	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.021332	25	105	10	31	0.033636	3.47516	-3.128206
17.970	09:15:31.970	40.451596660	-3.728336725	-2544	4405	-1397	106262192	-435158	-1221589	22373972	14635	4608	-0.06386	2.392811	-78.582764	-549.935181	-1920.	1000.	600.	1400.	2.004609	251.481934	-0.392811	2.	1	3	25	105	206150750	11	32	0	0	0	655212	705448	-37283341	404516027	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.021332	25	105	10	31	0.034943	3.515539	-3.121307
18.220	09:15:32.220	40.451591686	-3.728339620	-2553	1306	3318	106333208	-540016	-1121975	22386944	14515	4321	-0.06386	2.392811	-78.582764	-549.935181	-1920.	1000.	600.	1400.	2.004609	251.481934	-0.392811	2.	1	3	24	105	206151250	10	32	0	0	0	655216	705452	-37283396	404515926	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.021332	25	105	10	31	0.018228	3.546249	-3.107989
18.470	09:15:32.470	40.451586892	-3.728342752	2607	-832	-705	106403096	-608173	-1153432	22402534	14448	4185	-0.058253	2.421918	-31.328201	-590.685425	-1920.	1000.	600.	1400.	1.252624	257.986328	-0.421918	2.	1	3	24	105	206151250	10	32	0	0	0	655216	705452	-37283396	404515926	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.233521	25	105	10	31	0.033603	3.551743	-3.098818
18.720	09:15:32.720	40.451582006	-3.728346119	-262	-984	2507	106411184	-602930	-1148189	22415532	14374	4044	-0.058253	2.421918	-31.328201	-590.685425	-1920.	1000.	600.	1400.	1.252624	257.986328	-0.421918	2.	1	3	25	105	206151750	9	32	0	0	0	655234	705470	-37283461	404515829	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.015121	25	105	10	31	0.023122	3.588323	-3.101351
18.970	09:15:32.970	40.451577208	-3.728349724	1841	-885	298	106437664	-639630	-1127218	22428530	14295	3911	-0.054156	2.436655	-52.73819	-611.316406	-1920.	1000.	600.	1400.	1.027211	215.945312	-0.436655	2.	1	3	25	105	206152000	10	32	0	0	0	655249	705485	-37283497	404515781	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.015121	25	105	9	32	0.045799	3.606302	-3.107369
19.220	09:15:33.220	40.451572231	-3.728353326	-883	-631	2035	106457048	-639630	-1127218	22436330	14295	3911	-0.054156	2.436655	-52.73819	-611.316406	-1920.	1000.	600.	1400.	1.027211	215.945312	-0.436655	2.	1	3	25	105	206152000	10	32	0	0	0	655249	705485	-37283497	404515781	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.015121	25	105	9	32	0.022717	3.622746	-3.107239
19.470	09:15:33.470	40.451572231	-3.728353326	-108	594	134	106477576	-671088	-1158675	22446730	14215	3770	-0.050991	2.455492	-47.230721	-637.688477	-1920.	1000.	600.	1400.	0.517188	195.080811	-0.455492	2.	1	3	24	105	206152250	10	32	0	0	0	655244	705480	-37283533	404515732	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.405914	25	105	9	32	0.035862	3.629596	-3.115327
19.720	09:15:33.720	40.451562548	-3.728360179	445	-1428	-9	106517968	-587202	-1148189	22464932	14067	3494	-0.050991	2.455492	-47.230721	-637.688477	-1920.	1000.	600.	1400.	0.517188	195.080811	-0.455492	2.	1	3	24	105	206152750	10	32	0	0	0	655174	705410	-37283602	404515635	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.405914	25	105	9	32	0.053664	3.628208	-3.129143
19.970	09:15:33.970	40.451562548	-3.728360179	136	726	-200	106534752	-587202	-1148189	22477934	14067	3494	-0.048356	2.472365	6.818771	-661.310547	-1920.	1000.	600.	1400.	2.547326	225.508301	-0.472365	2.	1	3	24	105	206152750	10	32	0	0	0	655174	705410	-37283602	404515635	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.22731	25	105	9	32	0.031282	3.691261	-3.120294
20.220	09:15:34.220	40.451553044	-3.728367270	-2865	948	767	106581136	-765459	-1053817	22493534	13916	3225	-0.048356	2.472365	6.818771	-661.310547	-1920.	1000.	600.	1400.	2.547326	225.508301	-0.472365	2.	1	3	25	105	206153250	10	33	0	0	0	655215	705451	-37283672	404515540	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	1.107437	25	105	9	32	0.003924	3.7791	-3.113396
20.470	09:15:34.470	40.451548692	-3.728371704	488	-1893	2969	106605016	-765459	-1053817	22501340	13916	3225	-0.048356	2.472365	6.818771	-661.310547	-1920.	1000.	600.	1400.	2.547326	225.508301	-0.472365	2.	1	3	25	105	206153250	10	33	0	0	0	655215	705451	-37283672	404515540	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	1.107437	25	105	9	32	0.028284	3.813422	-3.105787
20.720	09:15:34.720	40.451544607	-3.728376613	1497	-2415	515	106671832	-917503	-933231	22519546	13711	2982	-0.048356	2.472365	6.818771	-661.310547	-1920.	1000.	600.	1400.	2.547326	225.508301	-0.472365	2.	1	3	25	102	206153750	10	33	0	0	0	655235	705471	-37283766	404515455	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.260803	25	105	9	32	0.058802	3.800028	-3.10949
20.970	09:15:34.970	40.451540343	-3.728381285	286	-2129	-432	106688712	-823131	-980417	22535170	13611	2862	-0.044963	2.481943	-11.301041	-674.719727	-1920.	1000.	600.	1400.	-1.612849	193.979248	-0.481943	2.	1	3	25	102	206153750	10	33	0	0	0	655235	705471	-37283766	404515455	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.260803	25	102	10	33	0.063865	3.762723	-3.114006
21.220	09:15:35.220	40.451536082	-3.728385484	-2718	1070	840	106711928	-770702	-996146	22545592	13521	2741	-0.044963	2.481943	-11.301041	-674.719727	-1920.	1000.	600.	1400.	-1.612849	193.979248	-0.481943	2.	1	3	25	105	206154250	10	33	0	0	0	655274	705510	-37283854	404515370	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.260803	25	102	10	33	0.070839	3.736333	-3.120325
21.470	09:15:35.470	40.451531644	-3.728389210	-957	1196	-1054	106781680	-665845	-990903	22558630	13437	2616	-0.043868	2.465951	75.817108	-652.331665	-1920.	1000.	600.	1400.	0.658057	303.485352	-0.465951	2.	1	3	25	105	206154500	12	33	0	0	0	655322	705558	-37283892	404515326	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	-0.623337	25	102	10	33	0.047636	3.744785	-3.103444
21.720	09:15:35.720	40.451527474	-3.728393292	206	144	718	106802672	-796917	-969931	22571676	13350	2498	-0.043868	2.465951	75.817108	-652.331665	-1920.	1000.	600.	1400.	0.658057	303.485352	-0.465951	2.	1	3	25	102	206154750	11	33	0	0	0	655326	705562	-37283932	404515284	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.230698	25	102	10	33	0.033165	3.806572	-3.104907
21.970	09:15:35.970	40.451523212	-3.728397728	-37	859	-1008	106825312	-865074	-985660	22584724	13253	2375	-0.0429	2.432683	32.711029	-605.756836	-1920.	1000.	600.	1400.	1.034809	306.954102	-0.432683	2.	1	3	24	108	206155000	10	33	0	0	0	655305	705541	-37283977	404515241	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.230698	25	102	10	33	0.057824	3.83028	-3.122801
22.220	09:15:36.220	40.451518859	-3.728402280	-3023	180	646	106848216	-807402	-985660	22597772	13155	2252	-0.0429	2.432683	32.711029	-605.756836	-1920.	1000.	600.	1400.	1.034809	306.954102	-0.432683	2.	1	3	24	108	206155250	10	33	0	0	0	655277	705513	-37284022	404515198	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.768158	25	102	10	33	0.049326	3.847105	-3.130171
22.470	09:15:36.470	40.451514597	-3.728406715	-996	2753	-2235	106889136	-838860	-990903	22610822	13056	2127	-0.042213	2.4303	27.036667	-602.420349	-1920.	1000.	600.	1400.	1.988159	304.616211	-0.4303	2.	1	3	25	102	206155500	10	33	0	0	0	655247	705483	-37284067	404515155	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	0.768158	25	102	10	33	0.038196	3.900499	-3.126329
22.720	09:15:36.720	40.451510514	-3.728411388	-2217	-384	2037	106942584	-896531	-891288	22623872	12958	2012	-0.042213	2.4303	27.036667	-602.420349	-1920.	1000.	600.	1400.	1.988159	304.616211	-0.4303	2.	1	3	24	108	206155750	10	33	0	0	0	655195	705431	-37284113	404515114	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	1.522751	25	102	10	33	0.04904	3.932593	-3.121543
22.970	09:15:36.970	40.451506609	-3.728416299	-1324	929	56	106945944	-948960	-907017	22639534	12848	1902	-0.041754	2.417779	42.486191	-584.891235	-1920.	1000.	600.	1400.	1.495901	337.594971	-0.417779	2.	1	3	24	108	206156000	10	34	0	0	0	655089	705325	-37284163	404515075	0	0	0	33.5,23.316406,25.,1.6,5.	0.1	1	6	1.522751	24	108	10	33	0.027575	3.95794	-3.128681
