602.553 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
602.770 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
603.083 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
603.279 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
603.548 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
603.781 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
603.991 5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
604.281 5  0 0 0 0 0 0 -17000 0 0 0 0 0 117428000 0 0 0 1
604.549 5  0 0 0 0 0 0 -17000 0 0 0 0 0 117428000 0 0 0 1
604.777 5  0 0 0 0 0 0 -17000 0 0 0 0 0 117428000 0 0 0 1
605.036 5  0 0 0 0 0 0 -17000 0 0 0 0 0 117428000 0 0 0 1
605.218 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2196 117429000 9999 0 0 1
605.480 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2196 117429000 9999 0 0 1
605.735 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2196 117429000 9999 0 0 1
606.036 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2196 117429000 9999 0 0 1
606.285 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2307 117430000 9999 0 0 1
606.531 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2320 117430250 9999 0 0 1
606.765 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2334 117430500 9999 0 0 1
607.044 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2347 117430750 9999 0 0 1
607.269 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2360 117431000 9999 0 0 1
607.509 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2373 117431250 9999 0 0 1
607.762 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2387 117431500 9999 0 0 1
608.040 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2400 117431750 9999 0 0 1
608.273 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2413 117432000 9999 0 0 1
608.514 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2426 117432250 9999 0 0 1
608.772 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2438 117432500 9999 0 0 1
609.034 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2451 117432750 9999 0 0 1
609.213 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2464 117433000 9999 0 0 1
609.526 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2477 117433250 9999 0 0 1
609.771 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2489 117433500 9999 0 0 1
610.014 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2502 117433750 9999 0 0 1
610.271 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2514 117434000 9999 0 0 1
610.497 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2526 117434250 9999 0 0 1
610.764 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2539 117434500 9999 0 0 1
611.027 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2551 117434750 9999 0 0 1
611.220 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2563 117435000 9999 0 0 1
611.583 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2575 117435250 9999 0 0 1
611.731 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2588 117435500 9999 0 0 1
612.008 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2600 117435750 9999 0 0 1
612.268 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2612 117436000 9999 0 0 1
612.526 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2624 117436250 9999 0 0 1
612.716 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2635 117436500 9999 0 0 1
613.048 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2647 117436750 9999 0 0 1
613.234 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2659 117437000 9999 0 0 1
613.443 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2671 117437250 9999 0 0 1
613.754 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2682 117437500 9999 0 0 1
613.972 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2694 117437750 9999 0 0 1
614.246 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2706 117438000 9999 0 0 1
614.512 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2717 117438250 9999 0 0 1
614.746 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2729 117438500 9999 0 0 1
614.964 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2740 117438750 9999 0 0 1
615.251 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2751 117439000 9999 0 0 1
615.538 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2763 117439250 9999 0 0 1
615.739 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2774 117439500 9999 0 0 1
615.992 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2785 117439750 9999 0 0 1
616.249 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2796 117440000 9999 0 0 1
616.509 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2808 117440250 9999 0 0 1
616.671 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2819 117440500 9999 0 0 1
617.013 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2830 117440750 9999 0 0 1
617.238 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2841 117441000 9999 0 0 1
617.485 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2852 117441250 9999 0 0 1
617.741 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2863 117441500 9999 0 0 1
618.008 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2874 117441750 9999 0 0 1
618.237 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2884 117442000 9999 0 0 1
618.497 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2895 117442250 9999 0 0 1
618.752 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2906 117442500 9999 0 0 1
618.973 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2917 117442750 9999 0 0 1
619.236 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2928 117443000 9999 0 0 1
619.506 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2938 117443250 9999 0 0 1
619.691 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2949 117443500 9999 0 0 1
620.000 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2959 117443750 9999 0 0 1
620.185 5  0 0 0 0 0 0 -17000 0 0 0 429496729 2970 117444000 9999 0 0 1
