4.353 7 GPS_INT 485068811 -31588878 411662298 404502739 -37259813 714323 664086 -25 4 -8 394 53 298958000 155 9 3 1
4.353 7 SVINFO 7 17 15 7 34 55 284
4.354 7 IMU_MAG_RAW 341 -672 483
4.354 7 IMU_MAG_RAW 348 -675 479
4.354 7 IMU_MAG_RAW 345 -678 480
4.355 7 INS 2007 253 273217152 52428 10485 805841408 -54 -18 1075
4.355 7 IMU_MAG_RAW 341 -671 481
4.355 7 IMU_MAG_RAW 341 -672 480
4.355 7 IMU_MAG_RAW 347 -672 490
4.356 7 IMU_MAG_RAW 340 -669 480
4.356 7 IMU_MAG_RAW 347 -679 482
4.406 7 ROTORCRAFT_FP 253 2007 -273236832 10485 52428 -805868800 -12578 1108 1134 0 0 0 0 912 0
4.407 7 IMU_MAG_RAW 341 -675 475
4.407 7 IMU_MAG_RAW 340 -669 483
4.407 7 IMU_MAG_RAW 340 -669 483
4.408 7 IMU_MAG_RAW 344 -674 476
4.408 7 IMU_MAG_RAW 338 -671 484
4.422 7 IMU_MAG_RAW 341 -675 482
4.422 7 IMU_MAG_RAW 338 -675 479
4.438 7 IMU_MAG_RAW 343 -673 480
4.454 7 IMU_MAG_RAW 341 -668 479
4.454 7 IMU_MAG_RAW 340 -679 479
4.480 7 IMU_MAG_RAW 340 -679 479
4.480 7 CIRCLE -2.98 -3.03 5.
4.480 7 IMU_MAG_RAW 345 -675 482
4.480 7 IMU_MAG_RAW 344 -675 482
4.480 7 IMU_MAG_RAW 341 -675 477
4.495 7 IMU_MAG_RAW 341 -675 477
4.511 7 IMU_MAG_RAW 345 -678 480
4.512 7 IMU_MAG_RAW 340 -675 488
4.527 7 IMU_MAG_RAW 340 -674 483
4.602 7 GPS_INT 485068812 -31588881 411662297 404502737 -37259817 714325 664089 -25 -1 4 394 51 298958250 155 9 3 1
4.603 7 SVINFO 8 19 15 4 22 32 311
4.603 7 IMU_MAG_RAW 343 -672 479
4.603 7 IMU_MAG_RAW 341 -673 479
4.603 7 IMU_MAG_RAW 345 -671 482
4.603 7 INS 2001 245 273315552 99614 -15728 805979904 1 -6 1033
4.604 7 IMU_MAG_RAW 339 -675 480
4.604 7 IMU_MAG_RAW 341 -674 479
4.604 7 IMU_MAG_RAW 345 -672 481
4.604 7 IMU_MAG_RAW 341 -674 479
4.605 7 IMU_MAG_RAW 341 -674 479
4.655 7 ROTORCRAFT_FP 245 2001 -273335232 -15728 99614 -806007488 -12578 1108 1149 0 0 0 0 912 0
4.657 7 IMU_MAG_RAW 345 -670 482
4.657 7 IMU_MAG_RAW 343 -674 482
4.657 7 IMU_MAG_RAW 345 -669 485
4.657 7 IMU_MAG_RAW 345 -671 482
4.658 7 IMU_MAG_RAW 348 -674 491
4.671 7 IMU_MAG_RAW 341 -676 486
4.671 7 IMU_MAG_RAW 347 -678 479
4.687 7 AUTOPILOT_VERSION 60200 v6.2_unstable-102-gbaca6a4fb
4.737 7 IMU_MAG_RAW 344 -674 483
4.737 7 IMU_MAG_RAW 345 -674 481
4.737 7 INS_REF 485068585 -31588963 411661080 404502032 -37259931 704759 654523 0.
4.738 7 IMU_MAG_RAW 348 -675 480
4.738 7 CIRCLE -2.98 -3.03 5.
4.738 7 IMU_MAG_RAW 348 -675 480
4.738 7 IMU_MAG_RAW 338 -676 484
4.738 7 IMU_MAG_RAW 344 -674 486
4.754 7 IMU_MAG_RAW 345 -675 480
4.754 7 IMU_MAG_RAW 344 -675 479
4.768 7 IMU_MAG_RAW 347 -679 487
4.769 7 IMU_MAG_RAW 343 -674 486
4.784 7 STATE_FILTER_STATUS 6 3 0
4.844 7 GPS_INT 485068818 -31588886 411662299 404502734 -37259822 714387 664151 -10 -6 -3 395 39 298958500 155 9 3 1
4.845 7 IMU_MAG_RAW 341 -674 490
4.845 7 IMU_MAG_RAW 343 -675 485
4.845 7 IMU_MAG_RAW 345 -676 478
4.845 7 INS 1996 232 273413952 15728 -36700 806117760 -25 14 1091
4.846 7 IMU_MAG_RAW 343 -675 482
4.846 7 IMU_MAG_RAW 343 -675 482
4.846 7 IMU_MAG_RAW 341 -673 479
4.846 7 IMU_MAG_RAW 349 -675 481
4.859 7 IMU_MAG_RAW 344 -679 481
4.912 7 ROTORCRAFT_FP 232 1996 -273433632 -36700 15728 -806145472 -12579 1108 1146 0 0 0 0 912 0
4.913 7 IMU_MAG_RAW 347 -675 482
4.913 7 IMU_MAG_RAW 345 -675 486
4.913 7 IMU_MAG_RAW 349 -674 481
4.913 7 IMU_MAG_RAW 349 -672 485
4.913 7 IMU_MAG_RAW 345 -674 483
4.917 7 IMU_MAG_RAW 348 -678 483
4.927 7 IMU_MAG_RAW 345 -674 483
4.943 7 IMU_MAG_RAW 345 -674 483
4.943 7 IMU_MAG_RAW 341 -675 481
4.959 7 IMU_MAG_RAW 336 -683 480
4.959 7 WP_MOVED_ENU 9 -775 1018 2560
4.970 7 LINK_REPORT 7 -1 5 0 14164 493 0 3508. 121. 0 0.
4.985 7 CIRCLE -2.98 -3.03 5.
4.985 7 IMU_MAG_RAW 344 -675 479
4.985 7 IMU_MAG_RAW 344 -672 481
4.985 7 IMU_MAG_RAW 348 -678 475
5.001 7 IMU_MAG_RAW 341 -673 479
5.003 7 IMU_MAG_RAW 345 -675 481
5.030 7 IMU_MAG_RAW 340 -673 482
5.030 7 IMU_MAG_RAW 341 -673 490
5.092 7 GPS_INT 485068823 -31588890 411662299 404502731 -37259826 714430 664194 -8 -5 -7 395 42 298958750 155 9 3 1
5.093 7 SVINFO 10 22 15 7 26 14 40
5.093 7 IMU_MAG_RAW 344 -671 486
5.093 7 IMU_MAG_RAW 344 -671 486
5.094 7 IMU_MAG_RAW 341 -668 488
5.094 7 INS 1986 225 273512352 -5242 -31457 806256128 14 -4 1061
5.094 7 IMU_MAG_RAW 348 -674 480
5.094 7 IMU_MAG_RAW 345 -673 482
5.094 7 IMU_MAG_RAW 345 -673 481
5.095 7 IMU_MAG_RAW 341 -675 482
5.108 7 IMU_MAG_RAW 341 -671 480
5.161 7 ROTORCRAFT_FP 225 1986 -273532032 -31457 -5242 -806283968 -12578 1107 1142 0 0 0 0 912 0
5.162 7 IMU_MAG_RAW 340 -675 480
5.162 7 IMU_MAG_RAW 344 -675 484
5.162 7 IMU_MAG_RAW 345 -671 482
5.162 7 IMU_MAG_RAW 343 -673 479
5.163 7 IMU_MAG_RAW 343 -674 484
5.163 7 IMU_MAG_RAW 351 -674 484
5.176 7 IMU_MAG_RAW 349 -671 483
5.177 7 IMU_MAG_RAW 344 -672 485
5.192 7 IMU_MAG_RAW 344 -673 481
5.238 7 IMU_MAG_RAW 345 -672 478
5.238 7 CIRCLE -2.98 -3.03 5.
5.239 7 IMU_MAG_RAW 347 -674 476
5.239 7 ROVER_STATUS 0 60 3 0 1 1471 8.10679
5.239 7 IMU_MAG_RAW 344 -670 484
5.239 7 IMU_MAG_RAW 343 -674 482
5.239 7 IMU_MAG_RAW 344 -672 479
5.253 7 IMU_MAG_RAW 345 -676 481
5.269 7 IMU_MAG_RAW 345 -675 481
5.270 7 IMU_MAG_RAW 345 -675 481
