5.479 4 IMU_MAG_RAW 198 -500 425
5.494 4 IMU_MAG_RAW 207 -498 428
5.495 4 PONG 
5.495 4 IMU_MAG_RAW 207 -494 427
5.510 4 IMU_MAG_RAW 207 -494 427
5.511 4 IMU_MAG_RAW 209 -497 426
5.526 4 IMU_MAG_RAW 200 -501 426
5.542 4 IMU_MAG_RAW 200 -503 428
5.543 4 IMU_MAG_RAW 201 -499 428
5.558 4 IMU_MAG_RAW 202 -504 430
5.559 4 IMU_MAG_RAW 203 -506 425
5.575 4 ROTORCRAFT_NAV_STATUS 0 0 0. 0. 0 0 0
5.648 4 GPS_INT 637813700 0 0 0 0 0 -17000 0 0 0 649710272 100000 91000 9999 0 0 1
5.649 4 SVINFO 0 12 16 1 0 -91 0
5.649 4 IMU_MAG_RAW 204 -499 428
5.649 4 IMU_MAG_RAW 205 -499 430
5.649 4 IMU_MAG_RAW 205 -500 421
5.649 4 INS 0 0 0 0 0 0 -14 -14 0
5.650 4 IMU_MAG_RAW 204 -500 425
5.650 4 DL_VALUE 26 1.
5.650 4 IMU_MAG_RAW 204 -500 425
5.651 4 IMU_MAG_RAW 207 -499 426
5.651 4 IMU_MAG_RAW 203 -498 424
5.651 4 IMU_MAG_RAW 209 -497 429
5.701 4 ROTORCRAFT_FP 0 0 0 0 0 0 -12813 637 110 0 0 0 0 0 0
5.702 4 IMU_MAG_RAW 204 -494 430
5.703 4 IMU_MAG_RAW 203 -501 423
5.703 4 IMU_MAG_RAW 209 -503 430
5.703 4 IMU_MAG_RAW 203 -499 424
5.703 4 IMU_MAG_RAW 200 -499 431
5.703 4 IMU_MAG_RAW 201 -497 429
5.717 4 IMU_MAG_RAW 209 -499 428
5.733 4 IMU_MAG_RAW 209 -499 428
5.733 4 IMU_MAG_RAW 203 -499 426
5.749 4 IMU_MAG_RAW 205 -498 428
5.749 4 IMU_MAG_RAW 203 -499 427
5.765 4 IMU_MAG_RAW 202 -499 429
5.781 4 IMU_MAG_RAW 202 -499 432
5.781 4 IMU_MAG_RAW 205 -498 424
5.797 4 IMU_MAG_RAW 209 -497 429
5.813 4 IMU_MAG_RAW 203 -500 427
5.813 4 IMU_MAG_RAW 205 -501 428
5.888 4 GPS_INT 637813700 0 0 0 0 0 -17000 0 0 0 649711360 100000 91250 9999 0 0 1
5.889 4 SVINFO 0 12 16 1 0 -91 0
5.889 4 IMU_MAG_RAW 205 -499 432
5.889 4 IMU_MAG_RAW 205 -499 432
5.890 4 IMU_MAG_RAW 203 -496 430
5.890 4 INS 0 0 0 0 0 0 -4 1 2
5.890 4 IMU_MAG_RAW 201 -496 431
5.891 4 IMU_MAG_RAW 209 -497 423
5.891 4 IMU_MAG_RAW 204 -494 429
