2.806 7 IMU_MAG_RAW 362 -653 514
2.806 7 IMU_MAG_RAW 362 -652 515
2.806 7 IMU_MAG_RAW 361 -654 516
2.807 7 IMU_MAG_RAW 363 -655 514
2.892 7 IMU_MAG_RAW 362 -653 510
2.893 7 IMU_MAG_RAW 364 -653 517
2.893 7 DL_VALUE 24 1.
2.893 7 IMU_MAG_RAW 361 -652 516
2.894 7 GPS_INT 485068656 -31588961 411660937 404501892 -37259923 704357 654121 -6 4 0 438 67 298522250 176 8 3 1
2.894 7 IMU_MAG_RAW 362 -649 514
2.895 7 IMU_MAG_RAW 363 -657 512
2.895 7 IMU_MAG_RAW 356 -651 516
2.977 7 LINK_REPORT 7 -1 3 0 8224 280 0 2454. 82. 0 0.
2.979 7 ROTORCRAFT_FP 1423 -12554 -128606096 -47185 10485 -549691776 -12702 1063 2947 0 0 0 0 0 0
2.980 7 IMU_MAG_RAW 356 -651 516
2.980 7 IMU_MAG_RAW 359 -650 517
2.980 7 IMU_MAG_RAW 359 -658 517
2.980 7 IMU_MAG_RAW 362 -650 512
2.980 7 IMU_MAG_RAW 359 -650 512
2.981 7 IMU_MAG_RAW 358 -654 518
3.065 7 IMU_MAG_RAW 363 -652 517
3.065 7 IMU_MAG_RAW 360 -651 518
3.067 7 IMU_MAG_RAW 363 -652 517
3.067 7 IMU_MAG_RAW 358 -650 517
3.068 7 IMU_MAG_RAW 360 -649 517
3.068 7 IMU_MAG_RAW 359 -652 517
3.068 7 IMU_MAG_RAW 363 -653 516
3.068 7 IMU_MAG_RAW 366 -650 511
3.152 7 GPS_INT 485068652 -31588962 411660935 404501894 -37259924 704316 654080 -6 -8 -1 438 39 298522500 176 8 3 1
3.152 7 IMU_MAG_RAW 358 -657 517
3.152 7 IMU_MAG_RAW 359 -655 512
3.153 7 IMU_MAG_RAW 361 -654 514
3.153 7 INS -12554 1423 128659768 10485 -47185 549805696 5 5 1134
3.154 7 IMU_MAG_RAW 363 -657 515
3.154 7 IMU_MAG_RAW 364 -651 512
3.154 7 IMU_MAG_RAW 364 -650 514
3.155 7 IMU_MAG_RAW 364 -650 514
3.155 7 IMU_MAG_RAW 360 -653 514
3.156 7 ROTORCRAFT_FP 1420 -12551 -128673200 -26214 -15728 -549834688 -12702 1063 2946 0 0 0 0 0 0
3.156 7 IMU_MAG_RAW 363 -650 514
3.156 7 IMU_MAG_RAW 358 -649 517
3.156 7 IMU_MAG_RAW 359 -651 512
3.237 7 IMU_MAG_RAW 359 -655 514
3.240 7 IMU_MAG_RAW 358 -653 512
3.240 7 IMU_MAG_RAW 363 -650 515
3.241 7 IMU_MAG_RAW 360 -657 520
3.242 7 IMU_MAG_RAW 366 -650 515
3.323 7 IMU_MAG_RAW 360 -652 514
3.325 7 IMU_MAG_RAW 357 -654 514
3.325 7 IMU_MAG_RAW 362 -653 515
3.326 7 IMU_MAG_RAW 364 -650 516
3.327 7 IMU_MAG_RAW 362 -657 514
