Time	UTC	GPS_lat(deg)	GPS_long(deg)	INS:ins_zdd	INS:ins_ydd	INS:ins_xdd	INS:ins_zd	INS:ins_yd	INS:ins_xd	INS:ins_z	INS:ins_y	INS:ins_x	ROVER_CTRL:curvature	ROVER_CTRL:speed_measured	ROVER_CTRL:d_action	ROVER_CTRL:p_action	ROVER_CTRL:i_action	ROVER_CTRL:kd	ROVER_CTRL:ki	ROVER_CTRL:kp	ROVER_CTRL:delta_sp	ROVER_CTRL:throttle_command	ROVER_CTRL:speed_error	ROVER_CTRL:speed_sp	GPS_INT:comp_id	GPS_INT:fix	GPS_INT:numsv	GPS_INT:pdop	GPS_INT:tow	GPS_INT:sacc	GPS_INT:pacc	GPS_INT:ecef_zd	GPS_INT:ecef_yd	GPS_INT:ecef_xd	GPS_INT:hmsl	GPS_INT:alt	GPS_INT:lon	GPS_INT:lat	GPS_INT:ecef_z	GPS_INT:ecef_y	GPS_INT:ecef_x	INS_REF:baro_qfe	INS_REF:hmsl0	INS_REF:alt0	INS_REF:lon0	INS_REF:lat0	INS_REF:ecef_z0	INS_REF:ecef_y0	INS_REF:ecef_x0	GVF_PARAMETRIC:phi	GVF_PARAMETRIC:p	GVF_PARAMETRIC:w	GVF_PARAMETRIC:s	GVF_PARAMETRIC:traj	GVF:p	GVF:ke	GVF:s	GVF:traj	GVF:error	GPS_SOL:numSV	GPS_SOL:PDOP	GPS_SOL:Sacc	GPS_SOL:Pacc	GPS:gps_nb_err	GPS:utm_zone	GPS:itow	GPS:week	GPS:climb	GPS:speed	GPS:alt	GPS:course	GPS:utm_north	GPS:utm_east	GPS:mode
35.292	09:32:37.292	40.451314062	-3.729120502	-8438	-231	-619	-174171840	-31457	5242	-1705306	120	399	-0.062334	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	22	108	293575250	16	92	0	0	0	644565	694801	-37291205	404513150	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.739078,-1.837908	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293575250	2395	-4	5	644565	3181	447810586	43817390	3
35.542	09:32:37.542	40.451314062	-3.729120502	-8428	-221	-604	-175255680	20971	-15728	-1726624	120	399	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	22	108	293575500	14	92	0	0	0	644543	694779	-37291205	404513150	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.739078,-1.837908	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293575500	2395	-4	6	644543	3181	447810586	43817390	3
35.792	09:32:37.792	40.451314152	-3.729120385	-8456	-231	-638	-176340448	-20971	0	-1748085	125	401	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	23	108	293575750	17	91	0	0	0	644542	694778	-37291203	404513151	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.737125,-1.837127	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293575750	2395	-4	3	644542	3181	447810587	43817391	3
36.042	09:32:38.042	40.451314243	-3.729120386	-8439	-157	-590	-177423456	-36700	-10485	-1769670	125	404	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	22	108	293576000	13	91	0	0	0	644542	694778	-37291203	404513152	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.737125,-1.837127	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293576000	2395	-1	6	644542	3181	447810588	43817391	3
36.292	09:32:38.292	40.451314513	-3.729120389	-8428	-196	-624	-178507568	5242	36700	-1791395	125	409	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	108	293576250	18	91	0	0	0	644546	694782	-37291203	404513154	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.737125,-1.835955	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-8e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293576250	2395	8	8	644546	3181	447810591	43817391	3
36.542	09:32:38.542	40.451314694	-3.729120155	-8443	-206	-638	-179808096	26214	41943	-1817634	135	419	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	108	293576500	19	91	0	0	0	644571	694807	-37291201	404513156	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.735172,-1.832049	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293576500	2395	7	3	644571	3181	447810593	43817393	3
36.792	09:32:38.792	40.451314876	-3.729119921	-8401	-163	-603	-180675040	26214	41943	-1835232	135	419	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	22	108	293576750	19	91	0	0	0	644590	694825	-37291199	404513158	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.735172,-1.832049	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	22	108	13	92	0	30	293576750	2395	11	11	644590	3181	447810595	43817395	3
37.042	09:32:39.042	40.451314967	-3.729119804	-8376	-182	-631	-181541616	-15728	-10485	-1852916	138	424	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	108	293577000	19	90	0	0	0	644581	694817	-37291198	404513159	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.732046,-1.828142	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293577000	2395	-6	1	644581	3181	447810596	43817396	3
37.292	09:32:39.292	40.451315058	-3.729119687	-8409	-192	-651	-182841616	-15728	-10485	-1879601	138	427	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	108	293577250	19	90	0	0	0	644583	694819	-37291197	404513160	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.732046,-1.82697	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293577250	2395	-3	3	644583	3181	447810597	43817397	3
37.542	09:32:39.542	40.451315238	-3.729119689	-8444	-202	-607	-183925520	-20971	-10485	-1901985	140	435	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	108	293577500	19	90	0	0	0	644605	694840	-37291196	404513162	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.732046,-1.82697	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293577500	2395	-5	3	644605	3181	447810599	43817397	3
37.792	09:32:39.792	40.451315328	-3.729119690	-8436	-212	-670	-185226304	-20971	-20971	-1929020	143	437	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	108	293577750	18	90	0	0	0	644587	694822	-37291196	404513163	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.731265,-1.823846	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293577750	2395	5	6	644587	3181	447810600	43817397	3
38.042	09:32:40.042	40.451315508	-3.729119692	-8388	-202	-667	-186093600	-26214	-20971	-1947148	143	437	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	108	293578000	20	90	0	0	0	644575	694810	-37291196	404513164	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.731265,-1.823846	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293578000	2395	-10	5	644575	3181	447810602	43817397	3
38.292	09:32:40.292	40.451315688	-3.729119812	-8411	-228	-715	-187393856	-15728	-15728	-1974504	138	445	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	109	293578250	12	90	0	0	0	644571	694806	-37291197	404513165	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.730093,-1.823064	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293578500	2395	-8	4	644551	3181	447810604	43817396	3
38.542	09:32:40.542	40.451315688	-3.729119812	-8378	-203	-705	-188260336	-15728	-15728	-1992840	138	445	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	109	293578500	20	90	0	0	0	644551	694787	-37291198	404513166	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.732046,-1.819939	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293578500	2395	-8	4	644551	3181	447810604	43817396	3
38.792	09:32:40.792	40.451315778	-3.729119695	-8412	-203	-676	-189343264	-36700	-15728	-2015885	140	448	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	109	293578750	18	89	0	0	0	644548	694784	-37291197	404513167	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.732046,-1.819939	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	108	19	90	0	30	293578750	2395	-7	7	644548	3181	447810605	43817397	3
39.042	09:32:41.042	40.451315869	-3.729119578	-8422	-222	-670	-190643424	0	-31457	-2043712	145	450	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	109	293579000	19	89	0	0	0	644543	694779	-37291197	404513167	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.731265,-1.818767	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293579250	2395	-10	5	644548	3181	447810606	43817398	3
39.292	09:32:41.292	40.451315961	-3.729119343	-8388	-236	-678	-191726816	-20971	-20971	-2067048	148	453	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	109	293579250	19	89	0	0	0	644548	694784	-37291195	404513168	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.729312,-1.817986	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293579500	2395	-6	4	644565	3181	447810607	43817400	3
39.542	09:32:41.542	40.451315962	-3.729119225	-8422	-190	-718	-192810192	15728	-31457	-2090515	151	453	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	109	293579500	19	89	0	0	0	644565	694801	-37291193	404513169	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.729312,-1.817986	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293579750	2395	-2	7	644566	3181	447810607	43817401	3
39.792	09:32:41.792	40.451316234	-3.729118875	-8457	-255	-747	-193894400	10485	0	-2114115	158	460	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	119	293579750	14	89	0	0	0	644566	694801	-37291192	404513169	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.726968,-1.816814	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293580000	2395	1	4	644622	3181	447810610	43817404	3
40.042	09:32:42.042	40.451316234	-3.729118875	-8421	-204	-717	-194760592	15728	10485	-2133091	158	460	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	18	119	293580000	14	89	0	0	0	644622	694858	-37291188	404513172	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.726968,-1.816814	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293580000	2395	1	4	644622	3181	447810610	43817404	3
40.292	09:32:42.292	40.451316687	-3.729118408	-8420	-215	-751	-196061856	15728	-5242	-2161712	168	473	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	119	293580250	18	89	0	0	0	644651	694887	-37291186	404513174	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.724234,-1.81408	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-4e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293580500	2395	8	4	644689	3181	447810615	43817408	3
40.542	09:32:42.542	40.451316687	-3.729118408	-8442	-234	-760	-196928320	15728	-5242	-2180899	168	473	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	119	293580500	17	89	0	0	0	644689	694924	-37291184	404513176	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.720328,-1.809002	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-3e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293580500	2395	8	4	644689	3181	447810615	43817408	3
40.792	09:32:42.792	40.451316871	-3.729117938	-8430	-219	-725	-198229072	36700	-10485	-2209838	174	476	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	119	293580750	12	88	0	0	0	644711	694946	-37291181	404513177	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.720328,-1.809002	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-3e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	21	109	19	89	0	30	293581000	2395	1	3	644713	3181	447810617	43817412	3
41.042	09:32:43.042	40.451316871	-3.729117820	-8411	-195	-739	-199313392	15728	-26214	-2234103	181	478	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	123	293581000	11	88	0	0	0	644713	694949	-37291179	404513178	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.717984,-1.80783	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293581250	2395	-1	5	644717	3181	447810617	43817413	3
41.292	09:32:43.292	40.451317053	-3.729117586	-8414	-205	-749	-200396752	-15728	20971	-2258495	184	483	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	123	293581250	13	88	0	0	0	644717	694953	-37291178	404513178	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.71525,-1.807049	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293581500	2395	0	5	644745	3181	447810619	43817415	3
41.542	09:32:43.542	40.451317233	-3.729117588	-8438	-205	-759	-201479696	-10485	5242	-2283021	186	491	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	123	293581500	11	88	0	0	0	644745	694980	-37291176	404513180	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.71525,-1.807049	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-6e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293581750	2395	5	1	644758	3181	447810621	43817415	3
41.792	09:32:43.792	40.451317234	-3.729117470	-8409	-259	-751	-202562816	-10485	5242	-2307678	186	491	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	22	113	293581750	18	88	0	0	0	644758	694994	-37291175	404513182	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.713297,-1.80197	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293582000	2395	-4	6	644750	3181	447810621	43817416	3
42.042	09:32:44.042	40.451317234	-3.729117470	-8390	-220	-766	-203430064	-10485	-36700	-2327500	189	488	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	113	293582000	18	88	0	0	0	644750	694986	-37291174	404513182	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.713297,-1.80197	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293582000	2395	-4	6	644750	3181	447810621	43817416	3
42.292	09:32:44.292	40.451317325	-3.729117235	-8384	-250	-797	-204729712	15728	-47185	-2357392	194	491	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	113	293582250	19	88	0	0	0	644743	694979	-37291173	404513183	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.712125,-1.803142	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293582500	2395	-6	10	644741	3181	447810622	43817418	3
42.542	09:32:44.542	40.451317328	-3.729116882	-8423	-225	-779	-205813760	20971	-10485	-2382446	199	491	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	19	113	293582500	17	88	0	0	0	644741	694977	-37291172	404513183	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.710172,-1.80197	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293582750	2395	-3	6	644741	3181	447810622	43817421	3
42.792	09:32:44.792	40.451317328	-3.729116882	-8383	-239	-782	-206896608	26214	-5242	-2407634	199	491	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	113	293582750	13	88	0	0	0	644741	694977	-37291169	404513183	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.710172,-1.80197	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	123	11	88	0	30	293582750	2395	-3	6	644741	3181	447810622	43817421	3
43.042	09:32:45.042	40.451317509	-3.729116766	-8425	-270	-802	-207979904	-26214	-10485	-2432953	204	496	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	19	123	293583000	19	87	0	0	0	644771	695007	-37291167	404513184	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.708218,-1.80197	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-5e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293583250	2395	-12	5	644734	3181	447810624	43817422	3
43.292	09:32:45.292	40.451317599	-3.729116649	-8421	-255	-792	-209063072	-10485	-36700	-2458405	207	499	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	113	293583250	19	87	0	0	0	644734	694970	-37291167	404513184	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.706265,-1.800017	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293583500	2395	-4	7	644770	3181	447810625	43817423	3
43.542	09:32:45.542	40.451317600	-3.729116531	-8436	-231	-803	-210145824	-10485	5242	-2483989	209	496	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	19	113	293583500	17	87	0	0	0	644770	695006	-37291166	404513185	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.706265,-1.800017	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-7e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293583750	2395	-2	2	644791	3181	447810625	43817424	3
43.792	09:32:45.792	40.451317600	-3.729116531	-8431	-260	-806	-211228064	-10485	5242	-2509706	209	496	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	113	293583750	15	87	0	0	0	644791	695027	-37291165	404513185	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.704312,-1.800017	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-2e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293583750	2395	-2	2	644791	3181	447810625	43817424	3
44.042	09:32:46.042	40.451317781	-3.729116415	-8421	-241	-815	-212311296	-10485	-26214	-2535552	212	504	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	113	293584000	16	87	0	0	0	644788	695024	-37291165	404513186	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.704312,-1.798064	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-3e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293584250	2395	-8	4	644788	3181	447810627	43817425	3
44.292	09:32:46.292	40.451317963	-3.729116181	-8378	-232	-838	-213393632	10485	10485	-2561531	215	509	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	21	113	293584250	20	87	0	0	0	644788	695024	-37291164	404513187	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.704312,-1.798064	6.,19.9375,43.109375,46.679688,21.539062,30.847656,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-3e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293584500	2395	8	5	644827	3181	447810629	43817427	3
44.542	09:32:46.542	40.451317962	-3.729116299	-8391	-266	-852	-214476640	-47185	0	-2587645	212	509	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	113	293584500	20	87	0	0	0	644827	695063	-37291162	404513189	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.701968,-1.794939	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-5e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293584750	2395	-5	9	644828	3181	447810629	43817426	3
44.792	09:32:46.792	40.451317962	-3.729116299	-8420	-251	-828	-215559664	-52428	0	-2613888	212	509	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	113	293584750	16	87	0	0	0	644828	695064	-37291163	404513189	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.701968,-1.794939	0.,0.2,0.2,0.5,0.5,0.05,63.148438,55.5,0.,0.,0.,0.,0.,0.,0.,0.	-5e-06	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	19	123	19	87	0	30	293584750	2395	-6	9	644828	3181	447810629	43817426	3
45.042	09:32:47.042	40.451318234	-3.729115948	-8430	-222	-842	-216642736	0	5242	-2640270	222	517	-0.	0.	0.	0.	0.	1000.	600.	1400.	0.	0.	0.	0.	1	3	20	113	293585000	16	87	0	0	0	644837	695073	-37291162	404513190	0	0	0	0.	645875	696111	-37291262	404513009	411669796	-31614931	485058308	-1.70314,-1.794939	-6.,17.859375,7.019531,29.878906,31.066406,52.257812,53.429688,70.429688,0.,0.,0.,0.,0.,0.,0.,0.	-1e-05	1	5	-1.08,-14.42,3.,3.,0.,2.	1.	1	1	27.595999	20	113	16	87	0	30	293585250	2395	2	3	644871	3181	447810632	43817429	3
