352.393 6  234 8.009649 0.325 2.603136 2.02683 0.030597 0.245328
356.848 6  233 8.009649 0.325 2.603136 2.02677 0.031012 0.248653
361.414 6  234 8.000818 0.325 2.600266 2.026712 0.031418 0.251906
365.823 6  236 8.009649 0.325 2.603136 2.026655 0.031824 0.255154
370.339 6  234 8.000818 0.325 2.600266 2.0266 0.032229 0.258396
374.829 6  236 8.009649 0.325 2.603136 2.026273 0.032634 0.261643
379.316 6  235 8.009649 0.35 2.803377 2.026223 0.033054 0.265002
383.803 6  234 8.009649 0.325 2.603136 2.026175 0.033456 0.268222
388.294 6  234 8.000818 0.375 3.000307 2.026392 0.033861 0.271468
392.776 6  233 8.000818 0.35 2.800286 2.026865 0.03429 0.274902
397.270 6  231 8.000818 0.35 2.800286 2.026811 0.034712 0.27828
401.771 6  233 8.000818 0.35 2.800286 2.027523 0.035135 0.281664
406.229 6  235 8.000818 0.325 2.600266 2.027211 0.035551 0.284987
410.760 6  236 8.000818 0.35 2.800286 2.026906 0.035962 0.288282
415.236 6  233 8.000818 0.325 2.600266 2.026854 0.036373 0.291567
419.714 6  235 8.000818 0.325 2.600266 2.027047 0.03678 0.294824
424.188 6  236 8.000818 0.35 2.800286 2.026753 0.0372 0.298192
428.682 6  235 8.000818 0.325 2.600266 2.026705 0.037612 0.301487
433.167 6  235 8.000818 0.325 2.600266 2.026893 0.038034 0.304861
437.643 6  236 8.000818 0.325 2.600266 2.026611 0.038439 0.308106
442.211 6  236 8.000818 0.325 2.600266 2.026796 0.03885 0.31139
446.603 6  235 8.000818 0.325 2.600266 2.026978 0.03926 0.314673
451.112 6  236 7.991987 0.325 2.597396 2.027155 0.039669 0.317945
455.629 6  233 8.000818 0.35 2.800286 2.02733 0.040084 0.321267
460.064 6  233 8.000818 0.3 2.400246 2.027057 0.040486 0.324479
469.056 6  25 7.815369 1.775 13.872279 2.073929 0.042029 0.336662
473.549 6  33 7.815369 2.15 16.803043 2.171835 0.044041 0.352454
478.014 6  39 7.63875 2.9 22.152376 2.339092 0.047311 0.377599
487.048 6  29 7.753552 1.55 12.018005 2.641975 0.053497 0.425041
491.561 6  33 7.73589 1.8 13.924603 2.723673 0.055405 0.439879
495.986 6  29 7.700567 1.825 14.053535 2.836722 0.057906 0.459169
500.449 6  36 7.63875 2.375 18.142031 2.930199 0.06011 0.476213
505.002 6  28 7.727059 1.575 12.170119 3.029038 0.062429 0.494095
509.432 6  33 7.709397 2.05 15.804264 3.121703 0.064672 0.511407
513.976 6  31 7.700567 1.675 12.898449 3.219449 0.067037 0.529631
518.451 6  29 7.709397 1.675 12.91324 3.307617 0.06927 0.546866
