27.306 6  3 43833669 447806730 0 653522 8 -5 2376 122555750 30 0
27.614 6  3 43833680 447806737 0 653464 19 -10 2376 122556000 30 0
27.807 6  3 43833691 447806743 0 653415 12 -12 2376 122556250 30 0
28.110 6  3 43833699 447806748 0 653392 1 -2 2376 122556500 30 0
28.296 6  3 43833705 447806749 0 653398 4 -6 2376 122556750 30 0
28.613 6  3 43833714 447806752 0 653363 14 1 2376 122557000 30 0
28.802 6  3 43833724 447806757 0 653260 4 -2 2376 122557250 30 0
29.109 6  3 43833736 447806761 0 653180 20 3 2376 122557500 30 0
29.295 6  3 43833744 447806762 0 653182 5 -2 2376 122557750 30 0
29.602 6  3 43833751 447806765 0 653129 7 -9 2376 122558000 30 0
29.799 6  3 43833758 447806767 0 653068 5 -8 2376 122558250 30 0
30.107 6  3 43833767 447806772 0 652975 6 -10 2376 122558500 30 0
30.290 6  3 43833775 447806778 0 652875 8 -10 2376 122558750 30 0
30.604 6  3 43833784 447806782 0 652775 2 -7 2376 122559000 30 0
30.790 6  3 43833789 447806781 0 652742 11 -4 2376 122559250 30 0
31.100 6  3 43833796 447806783 0 652700 7 4 2376 122559500 30 0
31.288 6  3 43833802 447806783 0 652704 4 5 2376 122559750 30 0
31.590 6  3 43833810 447806786 0 652631 11 5 2376 122560000 30 0
31.787 6  3 43833817 447806788 0 652552 15 1 2376 122560250 30 0
32.101 6  3 43833824 447806792 0 652475 13 2 2376 122560500 30 0
32.289 6  3 43833836 447806797 0 652377 17 -2 2376 122560750 30 0
32.589 6  3 43833847 447806803 0 652299 12 -3 2376 122561000 30 0
32.789 6  3 43833857 447806809 0 652177 12 -6 2376 122561250 30 0
33.054 6  3 43833862 447806811 0 652114 8 -10 2376 122561500 30 0
33.289 6  3 43833868 447806815 0 652021 5 -4 2376 122561750 30 0
33.587 6  3 43833874 447806818 0 651913 9 -2 2376 122562000 30 0
33.785 6  3 43833881 447806823 0 651789 5 -4 2376 122562250 30 0
34.098 6  3 43833888 447806828 0 651680 6 -7 2376 122562500 30 0
34.300 6  3 43833892 447806829 0 651624 17 -2 2376 122562750 30 0
34.584 6  3 43833897 447806832 0 651509 12 -1 2376 122563000 30 0
34.782 6  3 43833903 447806840 0 651366 6 3 2376 122563250 30 0
35.089 6  3 43833908 447806845 0 651286 4 -5 2376 122563500 30 0
35.277 6  3 43833916 447806851 0 651155 3 -9 2376 122563750 30 0
35.584 6  3 43833923 447806855 0 651041 12 1 2376 122564000 30 0
35.784 6  3 43833929 447806860 0 650951 8 0 2376 122564250 30 0
36.037 6  3 43833937 447806866 0 650834 1 3 2376 122564500 30 0
36.274 6  3 43833945 447806872 0 650703 9 -5 2376 122564750 30 0
36.582 6  3 43833956 447806878 0 650606 29 1 2376 122565000 30 0
36.790 6  3 43833963 447806885 0 650533 11 -5 2376 122565250 30 0
37.098 6  3 43833969 447806893 0 650436 8 -10 2376 122565500 30 0
37.274 6  3 43833975 447806899 0 650341 6 -4 2376 122565750 30 0
37.583 6  3 43833982 447806905 0 650245 3 -6 2376 122566000 30 0
37.774 6  3 43833985 447806907 0 650170 11 -8 2376 122566250 30 0
38.075 6  3 43833985 447806905 0 650169 6 -7 2376 122566500 30 0
38.269 6  3 43833987 447806901 0 650160 8 -12 2376 122566750 30 0
38.578 6  3 43833987 447806899 0 650157 6 -7 2376 122567000 30 0
38.774 6  3 43833987 447806899 0 650152 3 -3 2376 122567250 30 0
39.076 6  3 43833988 447806900 0 650152 3 7 2376 122567500 30 0
39.274 6  3 43833984 447806897 0 650208 17 -1 2376 122567750 30 0
39.576 6  3 43833984 447806896 0 650216 7 0 2376 122568000 30 0
39.763 6  3 43833987 447806896 0 650193 6 1 2376 122568250 30 0
40.076 6  3 43833992 447806897 0 650185 11 -1 2376 122568500 30 0
40.274 6  3 43833989 447806895 0 650255 7 -3 2376 122568750 30 0
